ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckc5x1bmw178s0y7d2meb8c64,ckc5ldbunsq9y0an4b6rp3e4g,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F8df7e1fc-e85e-a44d-e99d-22bb18fe8397-00000015.png?Expires=1595113129367&KeyName=labelbox-assets-key-1&Signature=Dy3T5snP9zo0WQH2v2SB938_5k0,"{""objects"":[{""featureId"":""ckc5x0gv41bkb0y51ad277vmn"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5x0gv41bkb0y51ad277vmn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593762490000,1593762562000,46.507999999999996,00000015.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5x1bmw178s0y7d2meb8c64
ckc5x3fz61bsk0y510tj72cwy,ckc5ldbursqdi0an4dlz50u7m,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fbe8c5f41-e64a-50de-5e6b-f1578a34a419-00000047.png?Expires=1595113129367&KeyName=labelbox-assets-key-1&Signature=QhdCPrdWhm8OaeCn7z4bOrPNFgY,"{""objects"":[{""featureId"":""ckc5x1qit1a410y6n3xqsakxb"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5x1qit1a410y6n3xqsakxb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593762589000,1593762664000,69.891,00000047.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5x3fz61bsk0y510tj72cwy
ckc5x6tzv17570y59h60q03fl,ckc5ldbutsqh20an42wop0tlh,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F1274b85a-8c2c-3a5d-6a17-c51707d46371-00000079.png?Expires=1595113129368&KeyName=labelbox-assets-key-1&Signature=SCXMD_amdu6FWulMYrukEy5hFQs,"{""objects"":[{""featureId"":""ckc5x3qoe1a8s0y6nbnh9110i"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5x3qoe1a8s0y6nbnh9110i?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593762747000,1593762788000,58.81,00000079.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5x6tzv17570y59h60q03fl
ckc5x84q9178e0y598t1rcfly,ckc5ldbunsqaa0an4730ybjsq,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F90d38fcd-7476-5701-e7e7-1ca9daf3be8e-00000018.png?Expires=1595113129368&KeyName=labelbox-assets-key-1&Signature=LBHka030MbmsXr9qFTZrs18fo5I,"{""objects"":[{""featureId"":""ckc5x79441ahr0y6nezcy0ejb"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5x79441ahr0y6nezcy0ejb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593762808000,1593762912000,49.626000000000005,00000018.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5x84q9178e0y598t1rcfly
ckc5xb0cd1aox0y6neqe14pk8,ckc5ldbursqdu0an46c5a3e45,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fbd123d8e-2eff-34ef-64ed-6283ad741ac2-00000050.png?Expires=1595113129369&KeyName=labelbox-assets-key-1&Signature=owGpYMnxtm_RKE3kXsoz_fu0REc,"{""objects"":[{""featureId"":""ckc5x8jhq1al10y6nelpofscw"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5x8jhq1al10y6nelpofscw?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593762944000,1593763032000,161.05700000000002,00000050.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5xb0cd1aox0y6neqe14pk8
ckc5y6kws18du0y6w7pwr6gjd,ckc5ldbutsqhe0an4hkile8u5,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F5f993bf6-01da-1d7b-a7e1-deafd4b90715-00000082.png?Expires=1595113129369&KeyName=labelbox-assets-key-1&Signature=Ii9EzFy3EzRRp8zdZXqT146UGIY,"{""objects"":[{""featureId"":""ckc5xbm9v1cct0y511v3ogesl"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5xbm9v1cct0y511v3ogesl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593764415000,1593764465000,191.684,00000082.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5y6kws18du0y6w7pwr6gjd
ckc5y8wcy19st0y59aqijcg5o,ckc5ldbupsqam0an45kshd4pw,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F5dacc3e6-e096-02d6-9604-cf253212c9a5-00000021.png?Expires=1595113129370&KeyName=labelbox-assets-key-1&Signature=VgiMlQTWhvv_m_abpsRYgISOpzc,"{""objects"":[{""featureId"":""ckc5y711j1a6b0y7d50h2h40d"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5y711j1a6b0y7d50h2h40d?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593764523000,1593764603000,107.568,00000021.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5y8wcy19st0y59aqijcg5o
ckc5yc1kh1ewq0y513om47f3v,ckc5ldbursqe60an4avgj520l,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fbaa5de2f-696f-7869-192a-58df1a44767f-00000053.png?Expires=1595113129370&KeyName=labelbox-assets-key-1&Signature=qnVw3jTJBG_7zrKcYvFTn_Lwc24,"{""objects"":[{""featureId"":""ckc5y9fyt1d5b0y6n7ovn8pgv"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5y9fyt1d5b0y6n7ovn8pgv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593764670000,1593764707000,116.175,00000053.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5yc1kh1ewq0y513om47f3v
ckc5ydeif1f090y51cqu05ild,ckc5ldbutsqhq0an4brva4ob8,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F715b9c4f-64bf-d702-9969-1ba0c4fe0eb3-00000085.png?Expires=1595113129371&KeyName=labelbox-assets-key-1&Signature=jYDaSG90WHjLNyGt2dVHmjbFcwY,"{""objects"":[{""featureId"":""ckc5ycif91dc30y6naqo38vpo"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5ycif91dc30y6naqo38vpo?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593764733000,1593764824000,51.677,00000085.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5ydeif1f090y51cqu05ild
ckc5yf6z21c2f0y60f2nbh31y,ckc5ldbupsqay0an4dq3i2j19,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F65b4027b-e886-0930-4985-07a88714f7eb-00000024.png?Expires=1595113129371&KeyName=labelbox-assets-key-1&Signature=M_qchNAGuTg0u-5uzr6l5gF4Wjo,"{""objects"":[{""featureId"":""ckc5ydrqu1bzc0y6024ns9jho"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5ydrqu1bzc0y6024ns9jho?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593764817000,1593764827000,78.452,00000024.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5yf6z21c2f0y60f2nbh31y
ckc5ygdol1dmf0y6n8jqe2fad,ckc5ldbursqei0an43b1iezbl,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F7c285e00-bd07-213e-566c-b7dcacfaf9c9-00000056.png?Expires=1595113129372&KeyName=labelbox-assets-key-1&Signature=dZ1t9YGhY9WQBWGWKqQIDJqkSA4,"{""objects"":[{""featureId"":""ckc5yfir91f5v0y51acgl8hmo"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5yfir91f5v0y51acgl8hmo?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593764872000,1593764956000,53.47500000000001,00000056.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5ygdol1dmf0y6n8jqe2fad
ckc5yh6u01fa40y51esln2u90,ckc5ldbutsqi20an49z7ydqn3,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F6ab85fb8-0d77-08b2-a221-a835792a3369-00000088.png?Expires=1595113129372&KeyName=labelbox-assets-key-1&Signature=yEtPAovxxHgUWE0-v2hUP475V3o,"{""objects"":[{""featureId"":""ckc5ygqvw1aby0y59clc89vkl"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5ygqvw1aby0y59clc89vkl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593764910000,1593764958000,31.155,00000088.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5yh6u01fa40y51esln2u90
ckc5ykahr1fjj0y515x0vh526,ckc5ldbupsqba0an4h0o01miw,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F438c8bc2-7cdc-eac5-e443-d21541137d4e-00000027.png?Expires=1595113129373&KeyName=labelbox-assets-key-1&Signature=UeRGkTKpRyZFmnKeydwk1-RvfSI,"{""objects"":[{""featureId"":""ckc5yhgrd1ad40y59g6nxaat2"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5yhgrd1ad40y59g6nxaat2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593765055000,1593765091000,52.455999999999996,00000027.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5ykahr1fjj0y515x0vh526
ckc5ysn0d1eir0y6n5lsq38eh,ckc5ldbussqeu0an45wql4or8,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F1069c780-c2a9-76bc-98cf-60836141fae3-00000059.png?Expires=1595113129374&KeyName=labelbox-assets-key-1&Signature=B3L0xtHmSVL2Sluem_qtbTViF9o,"{""objects"":[{""featureId"":""ckc5yrcac1d560y600o81ccqi"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5yrcac1d560y600o81ccqi?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593765444000,1593765557000,383.158,00000059.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5ysn0d1eir0y6n5lsq38eh
ckc5ytsa41g9s0y514b0xaknh,ckc5ldbuusqie0an4aj2y395o,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F389bdc15-1985-6dcd-4e60-5b6f5c342b5c-00000091.png?Expires=1595113129374&KeyName=labelbox-assets-key-1&Signature=IHNcdAhavvu-T7kpQjs9VOwKSOM,"{""objects"":[{""featureId"":""ckc5ytb181g850y51235c9418"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5ytb181g850y51235c9418?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593765497000,1593765558000,33.263,00000091.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5ytsa41g9s0y514b0xaknh
ckc5yzjqa1bs80y59cqi86fv3,ckc5ldbupsqbm0an4hpql675t,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fa87e23df-0545-e575-0b7b-0c9695afe3c2-00000030.png?Expires=1595113129375&KeyName=labelbox-assets-key-1&Signature=WbfrZFicvn-xJBU7DITpRmBVqPQ,"{""objects"":[{""featureId"":""ckc5yx0x01gi50y518yye210a"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5yx0x01gi50y518yye210a?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593765766000,1593765803000,123.563,00000030.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5yzjqa1bs80y59cqi86fv3
ckc5zdzh81dq80y7d11340j95,ckc5ldbussqf60an434yh6s6f,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F76646daf-7946-ae29-aaef-91e21a3fe7d8-00000062.png?Expires=1595113129375&KeyName=labelbox-assets-key-1&Signature=8komWUMW7eFw1LUgeypwBMxhWn0,"{""objects"":[{""featureId"":""ckc5z04b91f240y6ndl4scc9w"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5z04b91f240y6ndl4scc9w?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593766440000,1593766507000,679.333,00000062.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zdzh81dq80y7d11340j95
ckc5zh1oj1dyx0y7d38sg7t4n,ckc5ldbuusqiq0an4hbopf278,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F91ed6a52-a6ad-7874-ccdf-695348a0990e-00000094.png?Expires=1595113129375&KeyName=labelbox-assets-key-1&Signature=6lhDrQGK-pv9Lsv9Y173ykrMWhI,"{""objects"":[{""featureId"":""ckc5zej9t1ghb0y6n189yfi32"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zej9t1ghb0y6n189yfi32?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593766583000,1593766638000,121.78999999999999,00000094.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zh1oj1dyx0y7d38sg7t4n
ckc5zkd711dxb0y593vsq0rga,ckc5ldbumsq8e0an41t929umi,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F09d469f8-3cb9-4119-3200-ed2b56fb8ee8-00000001.png?Expires=1595113129376&KeyName=labelbox-assets-key-1&Signature=IaT0NGUu89bdZN3Q5OW9aNN6MY0,"{""objects"":[{""featureId"":""ckc5zhaoa1gnr0y6n5hrsc16l"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zhaoa1gnr0y6n5hrsc16l?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593766738000,1593766759000,108.677,00000001.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zkd711dxb0y593vsq0rga
ckc5zmiy01h6z0y6n9u83cqwf,ckc5ldbuqsqby0an45gcbbqdt,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fc7c34695-45af-74c6-0d83-d76df2c85beb-00000033.png?Expires=1595113129378&KeyName=labelbox-assets-key-1&Signature=KbP0bOqQMnRwgnkpZu2A42FDJTU,"{""objects"":[{""featureId"":""ckc5zkwlu1itn0y515lao7djf"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zkwlu1itn0y515lao7djf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593766838000,1593766881000,85.075,00000033.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zmiy01h6z0y6n9u83cqwf
